Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
2.021E+11;4;N/A;0;N/A;1;1;3;1;-1;-1;1;;-1;1;9;1;30
2.021E+11;1;63;0;A;3;4;0;1;12;700;1;;-1;1;0;1;130
2.021E+11;1;8;-1;N/A;3;3;0;1;3;520;1;;-1;1;0;1;130
2.021E+11;1;A26;0;N/A;1;4;0;1;315;730;1;;-1;1;0;1;130
2.021E+11;2;2;-1;N/A;2;2;0;1;14;300;3;;-1;2;0;1;80
2.021E+11;2;2;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;209;-1;N/A;2;2;0;4;-1;-1;2;;-1;1;0;1;50
2.021E+11;3;240;0;D;2;2;0;2;5;5;3;;-1;1;0;1;80
2.021E+11;3;19;0;D;2;2;0;1;-1;-1;3;;-1;1;0;1;70
2.021E+11;3;D149;-1;N/A;2;2;0;1;9;415;1;;-1;1;0;1;80
2.021E+11;2;11;-1;N/A;3;4;0;1;5;500;1;;-1;1;3;1;110
2.021E+11;3;249;0;M;2;2;0;1;0;200;2;;-1;1;0;1;80
2.021E+11;3;417;-1;N/A;2;2;0;2;10;670;2;;-1;1;0;3;70
2.021E+11;3;74;-1;N/A;2;2;0;1;28;110;3;;-1;1;8;1;50
2.021E+11;3;903;0;D;2;2;0;2;44;500;3;;-1;1;0;1;80
2.021E+11;3;28;-1;B;2;2;0;1;4;100;1;;-1;1;0;1;30
2.021E+11;3;160;-1;N/A;2;2;0;1;5;600;1;;-1;1;1;3;70
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;2;;-1;1;0;1;-1
2.021E+11;3;401;-1;N/A;3;2;0;1;5;500;3;;-1;1;0;3;80
2.021E+11;3;74;-1;N/A;2;2;0;2;10;195;4;;-1;1;0;1;80
2.021E+11;7;41;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;4;50
2.021E+11;1;A50-Sens Marseille vers Aubagne;0;N/A;3;4;0;2;26;621;4;;-1;2;0;1;110
2.021E+11;2;RN 118;0;N/A;3;4;0;2;12;295;1;;-1;1;0;1;90
2.021E+11;1;A86 EXT;0;N/A;3;6;0;1;59;700;1;;-1;1;0;1;110
2.021E+11;1;86;0;N/A;3;6;0;1;2;500;1;;-1;1;0;1;90
2.021E+11;1;13;0;N/A;3;6;0;1;7;400;1;;-1;1;0;1;110
2.021E+11;1;AUTOROUTE A3;0;N/A;3;6;0;1;10;0;1;;-1;1;0;1;110
2.021E+11;2;RN 104;0;N/A;3;6;0;1;20;649;1;;-1;1;0;1;110
2.021E+11;1;AUTOROUTE A3;0;N/A;3;8;0;1;0;699;1;;-1;2;0;1;90
2.021E+11;1;A4.W;0;N/A;-1;4;0;1;19;0;1;;-1;1;0;1;110
2.021E+11;4;COOK (AVENUE JAMES);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;passamanty-MRony Manga ( rue );0;N/A;2;0;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;JAURES (BLD 1 JEAN);0;N/A;1;1;0;1;0;0;1;;-1;1;9;1;50
2.021E+11;4;RUE THEODORE DROUET;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;FERDINAND BUISSON                   (R );0;N/A;1;2;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;ROUTE DEPARTEMENTALE 15;0;N/A;2;2;0;1;0;500;1;;-1;1;0;1;50
2.021E+11;5;GEORGES GRATIANT (AVENUE);0;N/A;2;1;0;1;0;-1;1;;-1;2;9;1;30
2.021E+11;4;EMILE ZOLA (RUE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;9;1;50
2.021E+11;4;GRANDE RUE                          (GR);0;N/A;1;1;0;1;-1;-1;1;;-1;1;6;1;30
2.021E+11;4;CLAUDE JUSSEAUD                     (R );0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;CHANZY (BOULEVARD);0;N/A;1;3;0;1;-1;-1;1;;-1;1;0;8;50
2.021E+11;4;N/A;0;N/A;3;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;TILLEULS;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;LIBERTE (AVENUE DE LA);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;6;GENERAL LECLERC (PLACE DU);0;N/A;-1;-1;3;1;0;0;1;;-1;1;0;6;50
2.021E+11;3;D606;0;N/A;2;2;0;1;30;250;1;;-1;1;2;1;80
2.021E+11;4;BELLAC (RUE DE);0;N/A;4;3;0;2;0;0;3;;-1;1;0;1;50
2.021E+11;3;JOHN KENNEDY (AVENUE);0;N/A;3;4;0;1;2;90;1;;-1;1;0;1;50
2.021E+11;7;GODILLOT  ( AVENUE ALEXIS );0;N/A;2;2;0;2;106;200;1;;-1;1;0;1;50
2.021E+11;3;ALLONVILLE (ROUTE D');0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;6;CAMP DOLENT (AVENUE);0;N/A;-1;-1;0;1;0;0;1;;-1;1;0;1;10
2.021E+11;4;JEAN THOMASSET (RUE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;FRANCISCO FERRER                    (R );0;N/A;2;2;0;1;-1;-1;1;;-1;1;4;1;30
2.021E+11;4;EMILE ZOLA     (Cours);0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;ALSACE (RUE D');0;N/A;4;7;1;1;-1;-1;3;;-1;1;0;5;30
2.021E+11;4;WILSON (BOULEVARD THOMAS);0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;R D 900;0;N/A;1;1;0;2;0;230;2;;-1;1;0;1;70
2.021E+11;4;HENRI IV;0;N/A;2;3;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;GEORGES GUYNEMER;0;N/A;2;1;0;1;0;0;1;;-1;1;0;1;30
2.021E+11;3;MARCEL DASSAULT (BD);0;N/A;2;4;0;2;12;905;1;;-1;1;0;1;30
2.021E+11;4;LOUISE DARRACQ (AVENUE);0;N/A;1;1;0;1;0;0;1;;-1;1;0;4;50
2.021E+11;4;RESSORT (RUE DU);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;BLATIN (RUE);0;N/A;2;1;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;RAVEL MAURICE RUE;0;N/A;1;1;2;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;7;DOREZ BARTHELEMY PLACE;0;N/A;-1;3;0;1;-1;-1;1;;-1;1;0;8;50
2.021E+11;3;MARECHAL JUIN;0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;ALLIES (RUE DES);0;N/A;-1;2;0;1;0;0;1;;-1;1;0;1;70
2.021E+11;3;162;0;N/A;2;2;0;1;4;500;1;;-1;1;5;1;50
2.021E+11;7;POINCARE (RUE HENRI);0;N/A;1;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;MOULIN (BOULEVARD JEAN);0;N/A;1;2;0;1;-1;-1;1;;-1;1;6;1;50
2.021E+11;4;N/A;0;N/A;2;1;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;CHARPAK (RUE GEORGES);0;N/A;2;2;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;N/A;-1;N/A;2;2;0;1;17;500;1;;-1;1;0;1;-1
2.021E+11;7;DURAFOUR RUE ANTOINE;0;N/A;2;2;0;2;6;500;1;;-1;1;0;1;50
2.021E+11;4;DE GAULLE (AVENUE DU GENERAL);0;N/A;2;2;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;RD 86 DE MONTS Ã  TOURS;0;N/A;2;3;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;2;LORIENT (DE);0;N/A;3;4;3;1;2;380;1;;-1;1;0;1;50
2.021E+11;4;PATIS-DES-COUASNES (RUE DU);0;N/A;2;2;0;1;-1;-1;1;;-1;2;0;1;50
2.021E+11;4;ROBERT (FERNAND);0;N/A;2;2;0;1;-1;-1;1;;-1;1;9;1;30
2.021E+11;7;PONT NEUF;0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;4;PAUL MARCEL RUE;0;N/A;2;2;0;4;-1;-1;3;;-1;1;0;1;50
2.021E+11;4;GLASGOW (DE 1 A 9 ET 2 A 22);0;N/A;3;4;0;3;-1;-1;1;;-1;1;5;1;50
2.021E+11;3;DIEULEFIT(Route de);0;N/A;2;2;0;1;3;430;1;;-1;1;0;1;50
2.021E+11;4;HUIT MAI 1945 (RUE DU (JUSQU'AU GYMNASE;0;N/A;-1;2;0;2;0;0;1;;-1;1;0;1;50
2.021E+11;4;LECLERC COURS DU MARECHAL;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;2;06 PK RN237 MOULIN JUSTICE RE;0;N/A;3;4;0;1;117;738;1;;-1;1;0;1;90
2.021E+11;4;GARE   RUE DE LA;0;N/A;1;1;2;2;-1;-1;1;;-1;1;9;1;30
2.021E+11;3;HUIT MAI 1945   AVENUE DU;0;N/A;3;4;0;1;0;1;1;;-1;1;5;1;50
2.021E+11;3;BARBEZIEUX (AVENUE DE);0;N/A;2;2;0;1;11;730;2;4;6;1;5;1;50
2.021E+11;7;D9 (BRETELLE);0;N/A;2;2;0;1;1;233;1;;-1;1;0;1;50
2.021E+11;4;CONDORCET (RUE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;TOURETTE (QUAI DE LA);0;N/A;1;2;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;VALLON DES LAURIERS (CH);0;N/A;2;1;0;2;-1;-1;1;;-1;1;0;3;50
2.021E+11;4;ST JEROME (AV);0;N/A;1;1;0;2;0;0;1;;-1;1;0;1;50
2.021E+11;9;PERGAUD LOUIS;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;LOMBARDS (AVENUE);0;N/A;-1;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;MISSION (RUE DE LA);0;N/A;2;4;0;2;0;0;1;;-1;1;0;1;50
2.021E+11;4;JAURES (BD JEAN);0;N/A;2;1;3;1;-1;-1;1;;-1;1;9;6;25
2.021E+11;3;PÃ©nÃ©trante;0;N/A;1;2;0;1;56;704;1;;-1;1;0;1;90
2.021E+11;7;PLAGE BOULEVARD DE LA;0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;N/A;0;N/A;2;2;0;1;12;180;1;;-1;1;0;1;70
2.021E+11;4;PORTE DE SEVRES;0;N/A;1;3;0;1;9;300;1;;-1;1;0;1;70
2.021E+11;4;PORTE D ISSY;0;N/A;1;4;0;1;9;700;1;;-1;1;0;1;70
2.021E+11;4;QUAI SAINT MICHEL;0;N/A;1;4;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;AVENUE GAMBETTA;0;N/A;2;2;1;2;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;RUE MANIN;0;N/A;2;0;0;1;-1;-1;3;;-1;1;0;1;50
2.021E+11;4;VOIE GEORGES POMPIDOU;0;N/A;2;2;1;1;-1;-1;1;;-1;1;-1;5;50
2.021E+11;4;PLACE CHARLES DE GAULLE;0;N/A;1;1;0;1;-1;-1;2;;-1;1;0;1;50
2.021E+11;4;RUE DE LA CONVENTION;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;RUE DE VAUGIRARD;0;N/A;1;3;1;1;-1;-1;1;;-1;1;-1;5;50
2.021E+11;4;RUE DU COMMANDANT RENE MOUCHOTTE;0;N/A;1;1;3;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;BOULEVARD DES INVALIDES;0;N/A;2;5;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;RUE DE L UNIVERSITE;0;N/A;1;0;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;RUE DE LA PAIX;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;BOULEVARD DES CAPUCINES;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;REPUBLIQUE (AV DE LA);0;N/A;1;1;0;1;1;0;1;;-1;1;0;1;30
2.021E+11;4;ALSACE LORRAINE (R D);0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;PAUL BERT (R);0;N/A;1;1;0;1;0;1;1;;-1;2;5;1;50
2.021E+11;3;JEAN MERMOZ (BD);0;N/A;3;0;0;1;1;0;1;;-1;1;0;4;50
2.021E+11;3;MANDRES (RTE DE);0;N/A;2;2;0;1;0;1;1;;-1;2;0;1;50
2.021E+11;4;JEAN JAURES (R);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;MOLIERE (SQUARE);0;N/A;2;2;0;2;0;0;1;;-1;1;9;1;50
2.021E+11;3;WESTINGHOUSE (BOULEVARD);0;N/A;3;5;1;1;0;1;1;;-1;1;0;1;50
2.021E+11;3;JEAN-JAURES (BD);0;N/A;2;2;2;1;0;1;1;;-1;1;0;1;50
2.021E+11;3;DE PRESSENSE FRANCIS;0;N/A;1;4;0;1;0;1;1;;-1;1;0;1;50
2.021E+11;3;"""STALINGRAD (AVENUE), NR 88 A 114 BIS""";0;N/A;2;2;0;1;0;1;1;;-1;1;0;1;50
2.021E+11;3;AVENUE DES PRINCES;0;N/A;2;2;0;1;0;1;1;;-1;1;0;1;50
2.021E+11;4;RAMIERS (AVENUE);0;N/A;2;1;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;6;CREDOS (SQUARE DES);0;N/A;-1;1;0;2;0;0;1;;-1;1;0;8;30
2.021E+11;4;GENERAL DE GAULLE (RUE DU);0;N/A;2;2;0;1;12;1;1;;-1;1;6;1;50
2.021E+11;3;AULNAY (RUE D');0;N/A;2;2;0;1;0;1;1;;-1;1;0;1;50
2.021E+11;4;NICOLAS RAYER (RUE);0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;30
2.021E+11;4;PAVE DE MEUDON (ROUTE DU)  (4);0;N/A;1;2;1;1;0;0;1;;-1;1;9;1;50
2.021E+11;4;N/A;0;N/A;-1;2;0;3;0;0;1;;-1;1;0;1;50
2.021E+11;3;986;0;N/A;3;4;3;2;0;0;2;;-1;2;9;1;50
2.021E+11;3;912;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;19;0;N/A;1;3;1;1;144;0;1;;-1;1;0;1;50
2.021E+11;4;DANJOU (RUE) 1/15 - 2/18 BIS;0;N/A;1;1;0;1;0;0;1;;-1;1;8;1;50
2.021E+11;4;N/A;0;N/A;1;1;0;2;1;0;1;;-1;1;0;4;50
2.021E+11;4;N/A;0;N/A;2;2;0;4;-1;-1;1;;-1;1;0;1;30
2.021E+11;3;301;0;N/A;3;4;0;1;21;450;1;;-1;1;0;1;-1
2.021E+11;3;224;0;D;2;2;0;1;18;820;1;;-1;1;5;1;80
2.021E+11;3;6007;0;N/A;2;2;1;1;28;266;1;;-1;1;0;1;50
2.021E+11;3;N/A;-1;N/A;2;2;0;1;1;200;1;;-1;1;0;1;50
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;N/A;-1;N/A;2;2;0;1;5;1018;1;;-1;1;0;8;80
2.021E+11;4;4;0;N/A;-1;2;0;1;-1;-1;1;;-1;1;0;3;-1
2.021E+11;3;32;0;N/A;2;2;0;2;8;750;4;;-1;1;0;1;80
2.021E+11;3;997;0;D;2;3;0;4;11;470;2;;-1;1;0;1;90
2.021E+11;3;204;-1;N/A;2;2;0;1;5;600;1;;-1;1;0;1;50
2.021E+11;2;83;-1;N/A;2;2;0;2;65;610;3;;-1;1;0;1;80
2.021E+11;3;986;-1;N/A;3;2;0;1;54;42;1;;-1;1;0;1;90
2.021E+11;7;1090;0;D;2;2;1;2;7;200;1;;-1;1;0;1;50
2.021E+11;3;8;0;N/A;2;2;0;1;38;300;1;;-1;1;0;1;50
2.021E+11;2;7;0;N/A;2;2;0;1;72;635;1;;-1;1;0;1;50
2.021E+11;3;579;0;A;2;2;0;1;50;500;1;;-1;1;0;1;50
2.021E+11;4;N/A;-1;N/A;2;2;0;2;-1;-1;2;;-1;1;0;3;50
2.021E+11;3;44;0;D;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;935;0;N/A;-1;2;0;1;2;700;1;;-1;1;0;1;50
2.021E+11;3;977;2;N/A;2;2;0;1;6;300;1;;-1;1;0;1;80
2.021E+11;3;23;-1;N/A;2;2;0;1;2;900;1;;-1;2;0;3;80
2.021E+11;3;703;-1;N/A;2;2;0;2;41;-1;1;;-1;1;0;1;50
2.021E+11;3;5;0;N/A;2;2;0;1;18;600;1;;-1;1;0;1;80
2.021E+11;3;710;0;D;2;2;0;1;59;937;1;;-1;1;0;1;50
2.021E+11;1;35;0;N/A;3;4;0;1;90;600;1;;-1;1;0;2;130
2.021E+11;1;A5;-1;N/A;3;3;0;2;34;650;1;;-1;1;0;1;130
2.021E+11;7;63;0;B;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;1;A71;0;A;1;4;0;1;299;100;1;;-1;1;0;1;130
2.021E+11;1;9;0;A;3;5;0;1;176;800;1;;-1;1;0;2;130
2.021E+11;1;13;-1;N/A;1;3;0;1;130;900;1;;-1;1;0;1;130
2.021E+11;3;624;-1;N/A;2;2;0;3;19;0;1;;-1;1;0;1;80
2.021E+11;6;N/A;-1;N/A;-1;-1;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;9;N/A;-1;N/A;-1;1;0;2;-1;-1;1;;-1;1;0;8;-1
2.021E+11;4;N/A;-1;N/A;2;2;0;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;N/A;-1;N/A;2;2;0;1;-1;-1;2;;-1;1;0;1;80
2.021E+11;4;N/A;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;1;A50-Sens Aubagne vers Marseille;0;N/A;1;3;0;1;10;500;1;;-1;1;0;1;90
2.021E+11;1;A507 sens Aubagne- Marseille;0;N/A;1;3;0;1;8;390;1;;-1;1;1;1;70
2.021E+11;1;A507 sens Aubagne- Marseille;0;N/A;1;1;0;1;0;300;3;;-1;1;1;1;50
2.021E+11;1;A57;0;N/A;3;4;0;1;6;800;1;;-1;1;0;1;110
2.021E+11;7;M6   447.520 A 448.490;0;N/A;3;3;3;2;448;40;1;;-1;1;0;1;70
2.021E+11;1;AUTOROUTE A27;0;N/A;3;4;0;1;10;0;1;;-1;1;0;1;110
2.021E+11;1;AUTOROUTE A86;0;N/A;1;2;0;1;51;560;1;;-1;1;1;1;70
2.021E+11;1;A13;0;N/A;3;6;0;2;45;299;1;;-1;1;0;1;130
2.021E+11;1;A13;0;N/A;3;4;0;1;21;399;1;;-1;1;0;1;110
2.021E+11;1;86;0;N/A;3;4;0;1;2;700;1;;-1;1;0;1;90
2.021E+11;1;A13;0;N/A;3;4;0;1;21;500;1;;-1;1;0;1;110
2.021E+11;1;AUTOROUTE A86;0;N/A;3;3;0;1;26;0;1;;-1;1;0;1;70
2.021E+11;2;RN 104;0;N/A;3;4;0;1;2;99;1;;-1;2;0;1;110
2.021E+11;3;MONTAGNE (ROUTE DE LA);0;N/A;2;2;0;2;4;600;2;;-1;1;0;1;50
2.021E+11;9;OWENS JAMES;0;N/A;2;2;0;1;0;0;2;;-1;1;0;1;70
2.021E+11;4;COMMUNE DE PARIS (AVENUE);0;N/A;1;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;3;MADELEINE (ROUTE DE LA);0;N/A;2;2;0;1;0;200;1;;-1;1;9;1;50
2.021E+11;4;MARYSE BASTIE                       (R );0;N/A;1;3;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;VIENNE (DE)                         (RO);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;PROFESSEUR RANVIER (DU)             (R );0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;N/A;0;N/A;1;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;N/A;0;N/A;1;1;0;1;-1;-1;1;;-1;1;0;4;30
2.021E+11;2;FOLIE (ROUTE DE LA);0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;30
2.021E+11;1;AUTOROUTE (A1);0;N/A;3;7;0;1;0;100;1;;-1;1;0;1;90
2.021E+11;4;CROIX PAQUET                        (PL);0;N/A;2;2;0;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;ROUTE ROYALE;0;N/A;2;2;0;2;1;0;1;;-1;1;0;1;30
2.021E+11;3;DIDEROT (BOULEVARD);0;N/A;2;2;0;1;0;0;2;;-1;1;0;1;30
2.021E+11;3;Route de Parthenay;0;N/A;2;4;0;1;33;650;1;;-1;1;0;1;50
2.021E+11;4;N/A;0;N/A;-1;2;0;1;-1;-1;1;;-1;1;5;1;50
2.021E+11;4;REPUBLIQUE (AVENUE DE LA);0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;30
2.021E+11;4;RENAUDEL (AVENUE PIERRE);0;N/A;1;1;0;1;1;0;1;;-1;1;0;1;30
2.021E+11;4;COTEAUX (RUE DES HAUTS) POMPOIS;0;N/A;2;2;0;1;-1;-1;2;;-1;1;0;1;50
2.021E+11;3;D 403;0;N/A;2;2;0;1;52;457;1;;-1;1;0;1;50
2.021E+11;3;RD63E.  RD 607  Ã   RECLOSES;0;N/A;3;4;0;2;25;220;1;;-1;1;0;1;90
2.021E+11;3;D 934;0;N/A;2;2;0;2;44;185;1;;-1;1;0;1;80
2.021E+11;4;EUROPE. BOULEVARD DE L';0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;BROGNY (AVENUE DE) (SECTEUR 410);0;N/A;2;0;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;DEGRE (RTE DE) NÂ° IMP DE 47 ET plus;0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;9;DIX-NEUF MARS 1962 (RUE DU);0;N/A;-1;1;1;1;0;0;1;;-1;1;6;6;25
2.021E+11;4;MONTFERRAT (DE)                     (R );0;N/A;1;1;0;1;-1;-1;1;;-1;1;5;1;50
2.021E+11;3;RN6 (CHARTONNIERE);0;N/A;2;2;0;1;-1;-1;2;;-1;1;0;1;50
2.021E+11;4;JULIEN PANCHOT (AVENUE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;NORD SUD VOIE;0;N/A;1;2;0;1;36;775;2;;-1;1;0;1;50
2.021E+11;3;AQUITAINE (AVENUE DE L');0;N/A;3;4;0;2;0;0;1;;-1;1;0;1;50
2.021E+11;3;CHOCHOY (AVE BERNARD ....NÂ°13 et plus);0;N/A;2;2;0;1;5;510;1;;-1;1;0;1;50
2.021E+11;3;RD 201_ACCES 201 PAR BD S.ALLENDE;0;N/A;2;2;0;1;0;980;4;;-1;1;0;1;80
2.021E+11;4;GAVRE (CHEMIN);0;N/A;-1;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;GLACIS (RUE DES);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;NORMANDIE (RUE DE);0;N/A;2;2;0;1;-1;-1;3;;-1;1;0;4;30
2.021E+11;4;MALACHAPPE (LIEU-DIT);0;N/A;2;2;0;1;-1;-1;2;;-1;1;0;3;50
2.021E+11;4;MERVILLE (RUE  JEAN DE );0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;KERORBEN (RUE  DE );0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;CORSAIRES (RUE AUX);0;N/A;2;2;0;2;0;0;1;;-1;2;0;1;50
2.021E+11;4;HAUTE CHAINE PORTE;0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;4;PYRAMIDE ROUTE;0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;7;RN 60;0;N/A;1;4;0;1;91;490;1;;-1;1;0;1;90
2.021E+11;4;HOPITAL (AVENUE DE L'HOPITAL);0;N/A;3;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;3;213;0;N/A;3;4;0;1;12;480;1;;-1;1;0;1;90
2.021E+11;2;PERIPHERIQUE;0;N/A;3;4;0;1;20;0;1;;-1;1;0;1;90
2.021E+11;4;RUE DE LA MAISON NEUVE;0;N/A;2;0;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;MIRABEAU (PONT);0;N/A;2;4;3;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;GALPIN THIOU (RUE);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;ALL FERNAND LATASTE;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;CRS D'ALBRET;0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;TOULOUSE (RTE DE);0;N/A;2;3;1;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;5;CHAPTAL ( QUAI MAX );0;N/A;2;2;0;1;0;0;1;;-1;1;9;8;30
2.021E+11;4;QUATORZE JUILLET (BOULEVARD);0;N/A;-1;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;FOCH (BOULEVARD MARECHAL);0;N/A;1;2;0;1;-1;-1;1;;-1;1;9;1;50
2.021E+11;4;TURENNE (rue);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;FERRARI (RUE);0;N/A;1;1;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;SAINTE MARTHE (chemin);0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;CORNICHE DE SUFFREN;0;N/A;2;2;0;2;0;0;1;;-1;1;0;1;50
2.021E+11;4;DETHEZ ( DU 01 AU  BOULEVARD;0;N/A;-1;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;7;RN 8;0;N/A;2;3;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;4;GIONO JEAN (AV);0;N/A;2;2;0;1;1;0;1;;-1;1;0;1;50
2.021E+11;4;DIOULOUFET JOSEPH (RUE);0;N/A;2;2;0;4;0;0;1;;-1;1;0;1;50
2.021E+11;4;MARECHAL LECLERC (RUE DU);0;N/A;2;2;0;1;0;0;1;;-1;1;0;1;50
2.021E+11;7;PLAGE BOULEVARD DE LA;0;N/A;3;4;0;1;-1;-1;1;;-1;1;9;1;50
2.021E+11;4;PASSAU RUE DE;0;N/A;1;2;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;ECHANGEUR BERCY;0;N/A;1;4;0;1;34;500;1;;-1;1;0;1;70
2.021E+11;4;BOULEVARD PERIPHERIQUE INTERIEUR SUD;0;N/A;1;2;0;2;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;RUE OLIVIER METRA;0;N/A;1;1;2;4;-1;-1;1;;-1;1;0;1;30
2.021E+11;4;PLACE AUGUSTE BARON;0;N/A;1;4;0;1;-1;-1;2;;-1;1;0;1;50
2.021E+11;4;AVENUE DE LA PORTE CHAUMONT;0;N/A;2;4;0;1;-1;-1;1;;-1;1;0;1;50
2.021E+11;4;RUE CUSTINE;0;N/A;2;2;0;1;-1;-1;1;;-1;1;0;1;50
